# v. 0.1
# MiniCSC_4
L_1:S_10:HV_0:Imon_0.0
src_no:NoSrc
FlowRate_0.5
GasComp:0.4_Ar:0.55_CO2:0.05_CF4_recup
Comments:
2024-10-02 12:20:37	-1.256808E-5
2024-10-02 12:20:38	-2.653577E-5
2024-10-02 12:20:39	-1.017368E-5
2024-10-02 12:20:39	-2.434073E-5
2024-10-02 12:20:39	-4.708931E-5
2024-10-02 12:20:39	-4.130239E-5
2024-10-02 12:20:40	-4.050419E-5
2024-10-02 12:20:40	-2.893035E-5
2024-10-02 12:20:40	-3.965334E-7
2024-10-02 12:20:41	-1.955175E-5
2024-10-02 12:20:41	-2.513892E-5
2024-10-02 12:20:41	-3.232269E-5
2024-10-02 12:20:42	-2.154709E-5
2024-10-02 12:20:42	-4.429562E-5
2024-10-02 12:20:42	-1.576061E-5
2024-10-02 12:20:43	-2.034989E-5
2024-10-02 12:20:43	-4.848615E-5
2024-10-02 12:20:43	-4.190104E-5
2024-10-02 12:20:44	-1.795548E-5
2024-10-02 12:20:44	-4.269923E-5
2024-10-02 12:20:44	-2.513892E-5
2024-10-02 12:20:45	-8.181083E-5
2024-10-02 12:20:45	-1.655875E-5
2024-10-02 12:20:45	-3.591457E-5
2024-10-02 12:20:46	-5.068119E-5
2024-10-02 12:20:46	-3.491683E-5
2024-10-02 12:20:46	-3.990554E-5
2024-10-02 12:20:47	-1.815502E-5
2024-10-02 12:20:47	-2.653576E-5
2024-10-02 12:20:47	-2.833171E-5
2024-10-02 12:20:48	-8.859549E-5
2024-10-02 12:20:48	-4.409607E-5
2024-10-02 12:20:48	-4.808705E-5
2024-10-02 12:20:49	-4.489427E-5
2024-10-02 12:20:49	-4.309833E-5
2024-10-02 12:20:49	-3.950645E-5
2024-10-02 12:20:50	-2.813216E-5
2024-10-02 12:20:50	-6.305323E-5
2024-10-02 12:20:50	-3.212314E-5
2024-10-02 12:20:51	-2.294388E-5
2024-10-02 12:20:51	-4.150194E-5
2024-10-02 12:20:51	-4.110285E-5
2024-10-02 12:20:52	-3.930690E-5
2024-10-02 12:20:52	-3.471728E-5
2024-10-02 12:20:52	-3.192359E-5
2024-10-02 12:20:53	-2.493937E-5
2024-10-02 12:20:53	-7.043655E-5
2024-10-02 12:20:53	-6.245459E-5
2024-10-02 12:20:54	-1.394203E-6
2024-10-02 12:20:54	-9.375539E-6
2024-10-02 12:20:54	-3.411863E-5
2024-10-02 12:20:55	-6.185593E-5
2024-10-02 12:20:55	-1.536155E-5
2024-10-02 12:20:55	-1.695781E-5
2024-10-02 12:20:56	-4.190104E-5
2024-10-02 12:20:56	-4.928435E-5
2024-10-02 12:20:56	-3.771050E-5
2024-10-02 12:20:57	-3.591456E-5
2024-10-02 12:20:57	-1.536155E-5
2024-10-02 12:20:57	-2.234524E-5
2024-10-02 12:20:57	-3.152449E-5
2024-10-02 12:20:58	-4.309833E-5
2024-10-02 12:20:58	-4.529337E-5
2024-10-02 12:20:58	-3.631366E-5
2024-10-02 12:20:59	-2.074895E-5
2024-10-02 12:20:59	-3.751096E-5
2024-10-02 12:20:59	-3.112539E-5
2024-10-02 12:21:00	-2.274433E-5
2024-10-02 12:21:00	-3.252224E-5
2024-10-02 12:21:00	-2.254478E-5
2024-10-02 12:21:01	-1.955175E-5
2024-10-02 12:21:01	-3.471728E-5
2024-10-02 12:21:01	-4.429562E-5
2024-10-02 12:21:02	-2.912990E-5
2024-10-02 12:21:02	-3.910735E-5
2024-10-02 12:21:02	-4.708931E-5
2024-10-02 12:21:03	-2.234524E-5
2024-10-02 12:21:03	-2.015035E-5
2024-10-02 12:21:03	-3.531592E-5
2024-10-02 12:21:04	-1.935222E-5
2024-10-02 12:21:04	-3.771051E-5
2024-10-02 12:21:04	-5.068119E-5
